from,quantity_from,to,quantity_to,account_name,date,id
,0,usd,4000,test,1570785081,681
usd,4000,bitcoin,1,test,1570785081,682
,0,usd,4000,test,1570783081,683
usd,4000,bitcoin,1,test,1570783081,684
,0,usd,4000,test,1570781081,685
usd,4000,bitcoin,1,test,1570781081,686
,0,usd,4000,test,1570779081,687
usd,4000,bitcoin,1,test,1570779081,688
,0,usd,4000,test,1570777081,689
usd,4000,bitcoin,1,test,1570777081,690
,0,usd,4000,test,1570775081,691
usd,4000,bitcoin,1,test,1570775081,692
,0,usd,4000,test,1570773081,693
usd,4000,bitcoin,1,test,1570773081,694
,0,usd,4000,test,1570771081,695
usd,4000,bitcoin,1,test,1570771081,696
,0,usd,4000,test,1570769081,697
usd,4000,bitcoin,1,test,1570769081,698
,0,usd,4000,test,1570767081,699
usd,4000,bitcoin,1,test,1570767081,700
,0,usd,4000,test,1570765081,701
usd,4000,bitcoin,1,test,1570765081,702
,0,usd,4000,test,1570763081,703
usd,4000,bitcoin,1,test,1570763081,704
,0,usd,4000,test,1570761081,705
usd,4000,bitcoin,1,test,1570761081,706
,0,usd,4000,test,1570759081,707
usd,4000,bitcoin,1,test,1570759081,708
,0,usd,4000,test,1570757081,709
usd,4000,bitcoin,1,test,1570757081,710
,0,usd,4000,test,1570755081,711
usd,4000,bitcoin,1,test,1570755081,712
,0,usd,4000,test,1570753081,713
usd,4000,bitcoin,1,test,1570753081,714
,0,usd,4000,test,1570751081,715
usd,4000,bitcoin,1,test,1570751081,716
,0,usd,4000,test,1570749081,717
usd,4000,bitcoin,1,test,1570749081,718
,0,usd,4000,test,1570747081,719
usd,4000,bitcoin,1,test,1570747081,720
,0,usd,4000,test,1570745081,721
usd,4000,bitcoin,1,test,1570745081,722
,0,usd,4000,test,1570743081,723
usd,4000,bitcoin,1,test,1570743081,724
,0,usd,4000,test,1570741081,725
usd,4000,bitcoin,1,test,1570741081,726
,0,usd,4000,test,1570739081,727
usd,4000,bitcoin,1,test,1570739081,728
,0,usd,4000,test,1570737081,729
usd,4000,bitcoin,1,test,1570737081,730
,0,usd,4000,test,1570735081,731
usd,4000,bitcoin,1,test,1570735081,732
,0,usd,4000,test,1570733081,733
usd,4000,bitcoin,1,test,1570733081,734
,0,usd,4000,test,1570731081,735
usd,4000,bitcoin,1,test,1570731081,736
,0,usd,4000,test,1570729081,737
usd,4000,bitcoin,1,test,1570729081,738
,0,usd,4000,test,1570727081,739
usd,4000,bitcoin,1,test,1570727081,740
,0,usd,4000,test,1570725081,741
usd,4000,bitcoin,1,test,1570725081,742
,0,usd,4000,test,1570723081,743
usd,4000,bitcoin,1,test,1570723081,744
,0,usd,4000,test,1570721081,745
usd,4000,bitcoin,1,test,1570721081,746
,0,usd,4000,test,1570719081,747
usd,4000,bitcoin,1,test,1570719081,748
,0,usd,4000,test,1570717081,749
usd,4000,bitcoin,1,test,1570717081,750
,0,usd,4000,test,1570715081,751
usd,4000,bitcoin,1,test,1570715081,752
,0,usd,4000,test,1570713081,753
usd,4000,bitcoin,1,test,1570713081,754
,0,usd,4000,test,1570711081,755
usd,4000,bitcoin,1,test,1570711081,756
,0,usd,4000,test,1570709081,757
usd,4000,bitcoin,1,test,1570709081,758
,0,usd,4000,test,1570707081,759
usd,4000,bitcoin,1,test,1570707081,760
,0,usd,4000,test,1570705081,761
usd,4000,bitcoin,1,test,1570705081,762
,0,usd,4000,test,1570703081,763
usd,4000,bitcoin,1,test,1570703081,764
,0,usd,4000,test,1570701081,765
usd,4000,bitcoin,1,test,1570701081,766
,0,usd,4000,test,1570699081,767
usd,4000,bitcoin,1,test,1570699081,768
,0,usd,4000,test,1570697081,769
usd,4000,bitcoin,1,test,1570697081,770
,0,usd,4000,test,1570695081,771
usd,4000,bitcoin,1,test,1570695081,772
,0,usd,4000,test,1570693081,773
usd,4000,bitcoin,1,test,1570693081,774
,0,usd,4000,test,1570691081,775
usd,4000,bitcoin,1,test,1570691081,776
,0,usd,4000,test,1570689081,777
usd,4000,bitcoin,1,test,1570689081,778
,0,usd,4000,test,1570687081,779
usd,4000,bitcoin,1,test,1570687081,780
,0,usd,4000,test,1570685081,781
usd,4000,bitcoin,1,test,1570685081,782
,0,usd,4000,test,1570683081,783
usd,4000,bitcoin,1,test,1570683081,784
,0,usd,4000,test,1570681081,785
usd,4000,bitcoin,1,test,1570681081,786
,0,usd,4000,test,1570679081,787
usd,4000,bitcoin,1,test,1570679081,788
,0,usd,4000,test,1570677081,789
usd,4000,bitcoin,1,test,1570677081,790
,0,usd,4000,test,1570675081,791
usd,4000,bitcoin,1,test,1570675081,792
,0,usd,4000,test,1570673081,793
usd,4000,bitcoin,1,test,1570673081,794
,0,usd,4000,test,1570671081,795
usd,4000,bitcoin,1,test,1570671081,796
,0,usd,4000,test,1570669081,797
usd,4000,bitcoin,1,test,1570669081,798
,0,usd,4000,test,1570667081,799
usd,4000,bitcoin,1,test,1570667081,800
,0,usd,4000,test,1570665081,801
usd,4000,bitcoin,1,test,1570665081,802
,0,usd,4000,test,1570663081,803
usd,4000,bitcoin,1,test,1570663081,804
,0,usd,4000,test,1570661081,805
usd,4000,bitcoin,1,test,1570661081,806
,0,usd,4000,test,1570659081,807
usd,4000,bitcoin,1,test,1570659081,808
,0,usd,4000,test,1570657081,809
usd,4000,bitcoin,1,test,1570657081,810
,0,usd,4000,test,1570655081,811
usd,4000,bitcoin,1,test,1570655081,812
,0,usd,4000,test,1570653081,813
usd,4000,bitcoin,1,test,1570653081,814
,0,usd,4000,test,1570651081,815
usd,4000,bitcoin,1,test,1570651081,816
,0,usd,4000,test,1570649081,817
usd,4000,bitcoin,1,test,1570649081,818
,0,usd,4000,test,1570647081,819
usd,4000,bitcoin,1,test,1570647081,820
,0,usd,4000,test,1570645081,821
usd,4000,bitcoin,1,test,1570645081,822
,0,usd,4000,test,1570643081,823
usd,4000,bitcoin,1,test,1570643081,824
,0,usd,4000,test,1570641081,825
usd,4000,bitcoin,1,test,1570641081,826
,0,usd,4000,test,1570639081,827
usd,4000,bitcoin,1,test,1570639081,828
,0,usd,4000,test,1570637081,829
usd,4000,bitcoin,1,test,1570637081,830
,0,usd,4000,test,1570635081,831
usd,4000,bitcoin,1,test,1570635081,832
,0,usd,4000,test,1570633081,833
usd,4000,bitcoin,1,test,1570633081,834
,0,usd,4000,test,1570631081,835
usd,4000,bitcoin,1,test,1570631081,836
,0,usd,4000,test,1570629081,837
usd,4000,bitcoin,1,test,1570629081,838
,0,usd,4000,test,1570627081,839
usd,4000,bitcoin,1,test,1570627081,840
,0,usd,4000,test,1570625081,841
usd,4000,bitcoin,1,test,1570625081,842
,0,usd,4000,test,1570623081,843
usd,4000,bitcoin,1,test,1570623081,844
,0,usd,4000,test,1570621081,845
usd,4000,bitcoin,1,test,1570621081,846
,0,usd,4000,test,1570619081,847
usd,4000,bitcoin,1,test,1570619081,848
,0,usd,4000,test,1570617081,849
usd,4000,bitcoin,1,test,1570617081,850
,0,usd,4000,test,1570615081,851
usd,4000,bitcoin,1,test,1570615081,852
,0,usd,4000,test,1570613081,853
usd,4000,bitcoin,1,test,1570613081,854
,0,usd,4000,test,1570611081,855
usd,4000,bitcoin,1,test,1570611081,856
,0,usd,4000,test,1570609081,857
usd,4000,bitcoin,1,test,1570609081,858
,0,usd,4000,test,1570607081,859
usd,4000,bitcoin,1,test,1570607081,860
,0,usd,4000,test,1570605081,861
usd,4000,bitcoin,1,test,1570605081,862
,0,usd,4000,test,1570603081,863
usd,4000,bitcoin,1,test,1570603081,864
,0,usd,4000,test,1570601081,865
usd,4000,bitcoin,1,test,1570601081,866
,0,usd,4000,test,1570599081,867
usd,4000,bitcoin,1,test,1570599081,868
,0,usd,4000,test,1570597081,869
usd,4000,bitcoin,1,test,1570597081,870
,0,usd,4000,test,1570595081,871
usd,4000,bitcoin,1,test,1570595081,872
,0,usd,4000,test,1570593081,873
usd,4000,bitcoin,1,test,1570593081,874
,0,usd,4000,test,1570591081,875
usd,4000,bitcoin,1,test,1570591081,876
,0,usd,4000,test,1570589081,877
usd,4000,bitcoin,1,test,1570589081,878
,0,usd,4000,test,1570587081,879
usd,4000,bitcoin,1,test,1570587081,880
,0,usd,4000,test,1570585081,881
usd,4000,bitcoin,1,test,1570585081,882
,0,usd,4000,test,1570583081,883
usd,4000,bitcoin,1,test,1570583081,884
,0,usd,4000,test,1570581081,885
usd,4000,bitcoin,1,test,1570581081,886
,0,usd,4000,test,1570579081,887
usd,4000,bitcoin,1,test,1570579081,888
,0,usd,4000,test,1570577081,889
usd,4000,bitcoin,1,test,1570577081,890
,0,usd,4000,test,1570575081,891
usd,4000,bitcoin,1,test,1570575081,892
,0,usd,4000,test,1570573081,893
usd,4000,bitcoin,1,test,1570573081,894
,0,usd,4000,test,1570571081,895
usd,4000,bitcoin,1,test,1570571081,896
,0,usd,4000,test,1570569081,897
usd,4000,bitcoin,1,test,1570569081,898
,0,usd,4000,test,1570567081,899
usd,4000,bitcoin,1,test,1570567081,900
,0,usd,4000,test,1570565081,901
usd,4000,bitcoin,1,test,1570565081,902
,0,usd,4000,test,1570563081,903
usd,4000,bitcoin,1,test,1570563081,904
,0,usd,4000,test,1570561081,905
usd,4000,bitcoin,1,test,1570561081,906
,0,usd,4000,test,1570559081,907
usd,4000,bitcoin,1,test,1570559081,908
,0,usd,4000,test,1570557081,909
usd,4000,bitcoin,1,test,1570557081,910
,0,usd,4000,test,1570555081,911
usd,4000,bitcoin,1,test,1570555081,912
,0,usd,4000,test,1570553081,913
usd,4000,bitcoin,1,test,1570553081,914
,0,usd,4000,test,1570551081,915
usd,4000,bitcoin,1,test,1570551081,916
,0,usd,4000,test,1570549081,917
usd,4000,bitcoin,1,test,1570549081,918
,0,usd,4000,test,1570547081,919
usd,4000,bitcoin,1,test,1570547081,920
,0,usd,4000,test,1570545081,921
usd,4000,bitcoin,1,test,1570545081,922
,0,usd,4000,test,1570543081,923
usd,4000,bitcoin,1,test,1570543081,924
,0,usd,4000,test,1570541081,925
usd,4000,bitcoin,1,test,1570541081,926
,0,usd,4000,test,1570539081,927
usd,4000,bitcoin,1,test,1570539081,928
,0,usd,4000,test,1570537081,929
usd,4000,bitcoin,1,test,1570537081,930
,0,usd,4000,test,1570535081,931
usd,4000,bitcoin,1,test,1570535081,932
,0,usd,4000,test,1570533081,933
usd,4000,bitcoin,1,test,1570533081,934
,0,usd,4000,test,1570531081,935
usd,4000,bitcoin,1,test,1570531081,936
,0,usd,4000,test,1570529081,937
usd,4000,bitcoin,1,test,1570529081,938
,0,usd,4000,test,1570527081,939
usd,4000,bitcoin,1,test,1570527081,940
,0,usd,4000,test,1570525081,941
usd,4000,bitcoin,1,test,1570525081,942
,0,usd,4000,test,1570523081,943
usd,4000,bitcoin,1,test,1570523081,944
,0,usd,4000,test,1570521081,945
usd,4000,bitcoin,1,test,1570521081,946
,0,usd,4000,test,1570519081,947
usd,4000,bitcoin,1,test,1570519081,948
,0,usd,4000,test,1570517081,949
usd,4000,bitcoin,1,test,1570517081,950
,0,usd,4000,test,1570515081,951
usd,4000,bitcoin,1,test,1570515081,952
,0,usd,4000,test,1570513081,953
usd,4000,bitcoin,1,test,1570513081,954
,0,usd,4000,test,1570511081,955
usd,4000,bitcoin,1,test,1570511081,956
,0,usd,4000,test,1570509081,957
usd,4000,bitcoin,1,test,1570509081,958
,0,usd,4000,test,1570507081,959
usd,4000,bitcoin,1,test,1570507081,960
,0,usd,4000,test,1570505081,961
usd,4000,bitcoin,1,test,1570505081,962
,0,usd,4000,test,1570503081,963
usd,4000,bitcoin,1,test,1570503081,964
,0,usd,4000,test,1570501081,965
usd,4000,bitcoin,1,test,1570501081,966
,0,usd,4000,test,1570499081,967
usd,4000,bitcoin,1,test,1570499081,968
,0,usd,4000,test,1570497081,969
usd,4000,bitcoin,1,test,1570497081,970
,0,usd,4000,test,1570495081,971
usd,4000,bitcoin,1,test,1570495081,972
,0,usd,4000,test,1570493081,973
usd,4000,bitcoin,1,test,1570493081,974
,0,usd,4000,test,1570491081,975
usd,4000,bitcoin,1,test,1570491081,976
,0,usd,4000,test,1570489081,977
usd,4000,bitcoin,1,test,1570489081,978
,0,usd,4000,test,1570487081,979
usd,4000,bitcoin,1,test,1570487081,980
,0,usd,4000,test,1570485081,981
usd,4000,bitcoin,1,test,1570485081,982
,0,usd,4000,test,1570483081,983
usd,4000,bitcoin,1,test,1570483081,984
,0,usd,4000,test,1570481081,985
usd,4000,bitcoin,1,test,1570481081,986
,0,usd,4000,test,1570479081,987
usd,4000,bitcoin,1,test,1570479081,988
,0,usd,4000,test,1570477081,989
usd,4000,bitcoin,1,test,1570477081,990
,0,usd,4000,test,1570475081,991
usd,4000,bitcoin,1,test,1570475081,992
,0,usd,4000,test,1570473081,993
usd,4000,bitcoin,1,test,1570473081,994
,0,usd,4000,test,1570471081,995
usd,4000,bitcoin,1,test,1570471081,996
,0,usd,4000,test,1570469081,997
usd,4000,bitcoin,1,test,1570469081,998
,0,usd,4000,test,1570467081,999
usd,4000,bitcoin,1,test,1570467081,1000
,0,usd,4000,test,1570465081,1001
usd,4000,bitcoin,1,test,1570465081,1002
,0,usd,4000,test,1570463081,1003
usd,4000,bitcoin,1,test,1570463081,1004
,0,usd,4000,test,1570461081,1005
usd,4000,bitcoin,1,test,1570461081,1006
,0,usd,4000,test,1570459081,1007
usd,4000,bitcoin,1,test,1570459081,1008
,0,usd,4000,test,1570457081,1009
usd,4000,bitcoin,1,test,1570457081,1010
,0,usd,4000,test,1570455081,1011
usd,4000,bitcoin,1,test,1570455081,1012
,0,usd,4000,test,1570453081,1013
usd,4000,bitcoin,1,test,1570453081,1014
,0,usd,4000,test,1570451081,1015
usd,4000,bitcoin,1,test,1570451081,1016
,0,usd,4000,test,1570449081,1017
usd,4000,bitcoin,1,test,1570449081,1018
,0,usd,4000,test,1570447081,1019
usd,4000,bitcoin,1,test,1570447081,1020
,0,usd,4000,test,1570445081,1021
usd,4000,bitcoin,1,test,1570445081,1022
,0,usd,4000,test,1570443081,1023
usd,4000,bitcoin,1,test,1570443081,1024
,0,usd,4000,test,1570441081,1025
usd,4000,bitcoin,1,test,1570441081,1026
,0,usd,4000,test,1570439081,1027
usd,4000,bitcoin,1,test,1570439081,1028
,0,usd,4000,test,1570437081,1029
usd,4000,bitcoin,1,test,1570437081,1030
,0,usd,4000,test,1570435081,1031
usd,4000,bitcoin,1,test,1570435081,1032
,0,usd,4000,test,1570433081,1033
usd,4000,bitcoin,1,test,1570433081,1034
,0,usd,4000,test,1570431081,1035
usd,4000,bitcoin,1,test,1570431081,1036
,0,usd,4000,test,1570429081,1037
usd,4000,bitcoin,1,test,1570429081,1038
,0,usd,4000,test,1570427081,1039
usd,4000,bitcoin,1,test,1570427081,1040
,0,usd,4000,test,1570425081,1041
usd,4000,bitcoin,1,test,1570425081,1042
,0,usd,4000,test,1570423081,1043
usd,4000,bitcoin,1,test,1570423081,1044
,0,usd,4000,test,1570421081,1045
usd,4000,bitcoin,1,test,1570421081,1046
,0,usd,4000,test,1570419081,1047
usd,4000,bitcoin,1,test,1570419081,1048
,0,usd,4000,test,1570417081,1049
usd,4000,bitcoin,1,test,1570417081,1050
,0,usd,4000,test,1570415081,1051
usd,4000,bitcoin,1,test,1570415081,1052
,0,usd,4000,test,1570413081,1053
usd,4000,bitcoin,1,test,1570413081,1054
,0,usd,4000,test,1570411081,1055
usd,4000,bitcoin,1,test,1570411081,1056
,0,usd,4000,test,1570409081,1057
usd,4000,bitcoin,1,test,1570409081,1058
,0,usd,4000,test,1570407081,1059
usd,4000,bitcoin,1,test,1570407081,1060
,0,usd,4000,test,1570405081,1061
usd,4000,bitcoin,1,test,1570405081,1062
,0,usd,4000,test,1570403081,1063
usd,4000,bitcoin,1,test,1570403081,1064
,0,usd,4000,test,1570401081,1065
usd,4000,bitcoin,1,test,1570401081,1066
,0,usd,4000,test,1570399081,1067
usd,4000,bitcoin,1,test,1570399081,1068
,0,usd,4000,test,1570397081,1069
usd,4000,bitcoin,1,test,1570397081,1070
,0,usd,4000,test,1570395081,1071
usd,4000,bitcoin,1,test,1570395081,1072
,0,usd,4000,test,1570393081,1073
usd,4000,bitcoin,1,test,1570393081,1074
,0,usd,4000,test,1570391081,1075
usd,4000,bitcoin,1,test,1570391081,1076
,0,usd,4000,test,1570389081,1077
usd,4000,bitcoin,1,test,1570389081,1078
,0,usd,4000,test,1570387081,1079
usd,4000,bitcoin,1,test,1570387081,1080
,0,usd,4000,test,1570385081,1081
usd,4000,bitcoin,1,test,1570385081,1082
,0,usd,4000,test,1570383081,1083
usd,4000,bitcoin,1,test,1570383081,1084
,0,usd,4000,test,1570381081,1085
usd,4000,bitcoin,1,test,1570381081,1086
,0,usd,4000,test,1570379081,1087
usd,4000,bitcoin,1,test,1570379081,1088
,0,usd,4000,test,1570377081,1089
usd,4000,bitcoin,1,test,1570377081,1090
,0,usd,4000,test,1570375081,1091
usd,4000,bitcoin,1,test,1570375081,1092
,0,usd,4000,test,1570373081,1093
usd,4000,bitcoin,1,test,1570373081,1094
,0,usd,4000,test,1570371081,1095
usd,4000,bitcoin,1,test,1570371081,1096
,0,usd,4000,test,1570369081,1097
usd,4000,bitcoin,1,test,1570369081,1098
,0,usd,4000,test,1570367081,1099
usd,4000,bitcoin,1,test,1570367081,1100
,0,usd,4000,test,1570365081,1101
usd,4000,bitcoin,1,test,1570365081,1102
,0,usd,4000,test,1570363081,1103
usd,4000,bitcoin,1,test,1570363081,1104
,0,usd,4000,test,1570361081,1105
usd,4000,bitcoin,1,test,1570361081,1106
,0,usd,4000,test,1570359081,1107
usd,4000,bitcoin,1,test,1570359081,1108
,0,usd,4000,test,1570357081,1109
usd,4000,bitcoin,1,test,1570357081,1110
,0,usd,4000,test,1570355081,1111
usd,4000,bitcoin,1,test,1570355081,1112
,0,usd,4000,test,1570353081,1113
usd,4000,bitcoin,1,test,1570353081,1114
,0,usd,4000,test,1570351081,1115
usd,4000,bitcoin,1,test,1570351081,1116
,0,usd,4000,test,1570349081,1117
usd,4000,bitcoin,1,test,1570349081,1118
,0,usd,4000,test,1570347081,1119
usd,4000,bitcoin,1,test,1570347081,1120
,0,usd,4000,test,1570345081,1121
usd,4000,bitcoin,1,test,1570345081,1122
,0,usd,4000,test,1570343081,1123
usd,4000,bitcoin,1,test,1570343081,1124
,0,usd,4000,test,1570341081,1125
usd,4000,bitcoin,1,test,1570341081,1126
,0,usd,4000,test,1570339081,1127
usd,4000,bitcoin,1,test,1570339081,1128
,0,usd,4000,test,1570337081,1129
usd,4000,bitcoin,1,test,1570337081,1130
,0,usd,4000,test,1570335081,1131
usd,4000,bitcoin,1,test,1570335081,1132
,0,usd,4000,test,1570333081,1133
usd,4000,bitcoin,1,test,1570333081,1134
,0,usd,4000,test,1570331081,1135
usd,4000,bitcoin,1,test,1570331081,1136
,0,usd,4000,test,1570329081,1137
usd,4000,bitcoin,1,test,1570329081,1138
,0,usd,4000,test,1570327081,1139
usd,4000,bitcoin,1,test,1570327081,1140
,0,usd,4000,test,1570325081,1141
usd,4000,bitcoin,1,test,1570325081,1142
,0,usd,4000,test,1570323081,1143
usd,4000,bitcoin,1,test,1570323081,1144
,0,usd,4000,test,1570321081,1145
usd,4000,bitcoin,1,test,1570321081,1146
,0,usd,4000,test,1570319081,1147
usd,4000,bitcoin,1,test,1570319081,1148
,0,usd,4000,test,1570317081,1149
usd,4000,bitcoin,1,test,1570317081,1150
,0,usd,4000,test,1570315081,1151
usd,4000,bitcoin,1,test,1570315081,1152
,0,usd,4000,test,1570313081,1153
usd,4000,bitcoin,1,test,1570313081,1154
,0,usd,4000,test,1570311081,1155
usd,4000,bitcoin,1,test,1570311081,1156
,0,usd,4000,test,1570309081,1157
usd,4000,bitcoin,1,test,1570309081,1158
,0,usd,4000,test,1570307081,1159
usd,4000,bitcoin,1,test,1570307081,1160
,0,usd,4000,test,1570305081,1161
usd,4000,bitcoin,1,test,1570305081,1162
,0,usd,4000,test,1570303081,1163
usd,4000,bitcoin,1,test,1570303081,1164
,0,usd,4000,test,1570301081,1165
usd,4000,bitcoin,1,test,1570301081,1166
,0,usd,4000,test,1570299081,1167
usd,4000,bitcoin,1,test,1570299081,1168
,0,usd,4000,test,1570297081,1169
usd,4000,bitcoin,1,test,1570297081,1170
,0,usd,4000,test,1570295081,1171
usd,4000,bitcoin,1,test,1570295081,1172
,0,usd,4000,test,1570293081,1173
usd,4000,bitcoin,1,test,1570293081,1174
,0,usd,4000,test,1570291081,1175
usd,4000,bitcoin,1,test,1570291081,1176
,0,usd,4000,test,1570289081,1177
usd,4000,bitcoin,1,test,1570289081,1178
,0,usd,4000,test,1570287081,1179
usd,4000,bitcoin,1,test,1570287081,1180
,0,usd,4000,test,1570285081,1181
usd,4000,bitcoin,1,test,1570285081,1182
,0,usd,4000,test,1570283081,1183
usd,4000,bitcoin,1,test,1570283081,1184
,0,usd,4000,test,1570281081,1185
usd,4000,bitcoin,1,test,1570281081,1186
,0,usd,4000,test,1570279081,1187
usd,4000,bitcoin,1,test,1570279081,1188
,0,usd,4000,test,1570277081,1189
usd,4000,bitcoin,1,test,1570277081,1190
,0,usd,4000,test,1570275081,1191
usd,4000,bitcoin,1,test,1570275081,1192
,0,usd,4000,test,1570273081,1193
usd,4000,bitcoin,1,test,1570273081,1194
,0,usd,4000,test,1570271081,1195
usd,4000,bitcoin,1,test,1570271081,1196
,0,usd,4000,test,1570269081,1197
usd,4000,bitcoin,1,test,1570269081,1198
,0,usd,4000,test,1570267081,1199
usd,4000,bitcoin,1,test,1570267081,1200
,0,usd,4000,test,1570265081,1201
usd,4000,bitcoin,1,test,1570265081,1202
,0,usd,4000,test,1570263081,1203
usd,4000,bitcoin,1,test,1570263081,1204
,0,usd,4000,test,1570261081,1205
usd,4000,bitcoin,1,test,1570261081,1206
,0,usd,4000,test,1570259081,1207
usd,4000,bitcoin,1,test,1570259081,1208
,0,usd,4000,test,1570257081,1209
usd,4000,bitcoin,1,test,1570257081,1210
,0,usd,4000,test,1570255081,1211
usd,4000,bitcoin,1,test,1570255081,1212
,0,usd,4000,test,1570253081,1213
usd,4000,bitcoin,1,test,1570253081,1214
,0,usd,4000,test,1570251081,1215
usd,4000,bitcoin,1,test,1570251081,1216
,0,usd,4000,test,1570249081,1217
usd,4000,bitcoin,1,test,1570249081,1218
,0,usd,4000,test,1570247081,1219
usd,4000,bitcoin,1,test,1570247081,1220
,0,usd,4000,test,1570245081,1221
usd,4000,bitcoin,1,test,1570245081,1222
,0,usd,4000,test,1570243081,1223
usd,4000,bitcoin,1,test,1570243081,1224
,0,usd,4000,test,1570241081,1225
usd,4000,bitcoin,1,test,1570241081,1226
,0,usd,4000,test,1570239081,1227
usd,4000,bitcoin,1,test,1570239081,1228
,0,usd,4000,test,1570237081,1229
usd,4000,bitcoin,1,test,1570237081,1230
,0,usd,4000,test,1570235081,1231
usd,4000,bitcoin,1,test,1570235081,1232
,0,usd,4000,test,1570233081,1233
usd,4000,bitcoin,1,test,1570233081,1234
,0,usd,4000,test,1570231081,1235
usd,4000,bitcoin,1,test,1570231081,1236
,0,usd,4000,test,1570229081,1237
usd,4000,bitcoin,1,test,1570229081,1238
,0,usd,4000,test,1570227081,1239
usd,4000,bitcoin,1,test,1570227081,1240
,0,usd,4000,test,1570225081,1241
usd,4000,bitcoin,1,test,1570225081,1242
,0,usd,4000,test,1570223081,1243
usd,4000,bitcoin,1,test,1570223081,1244
,0,usd,4000,test,1570221081,1245
usd,4000,bitcoin,1,test,1570221081,1246
,0,usd,4000,test,1570219081,1247
usd,4000,bitcoin,1,test,1570219081,1248
,0,usd,4000,test,1570217081,1249
usd,4000,bitcoin,1,test,1570217081,1250
,0,usd,4000,test,1570215081,1251
usd,4000,bitcoin,1,test,1570215081,1252
,0,usd,4000,test,1570213081,1253
usd,4000,bitcoin,1,test,1570213081,1254
,0,usd,4000,test,1570211081,1255
usd,4000,bitcoin,1,test,1570211081,1256
,0,usd,4000,test,1570209081,1257
usd,4000,bitcoin,1,test,1570209081,1258
,0,usd,4000,test,1570207081,1259
usd,4000,bitcoin,1,test,1570207081,1260
,0,usd,4000,test,1570205081,1261
usd,4000,bitcoin,1,test,1570205081,1262
